MLP Layer,Learning Rate,Dropout Rate,Ensemble Size,Best Epoch,Accuracy,AUROC,Avg Precision
"[60, 40]",0.1,0.9,0,18,0.731,0.5162,0.1383
"[120, 60, 40]",0.1,0.9,0,20,0.7259,0.5045,0.1257
[20],1.0,0.0,0,998,0.8949,0.6367,0.2861
"[30, 20]",1.0,0.0,0,951,0.9026,0.7143,0.3714
"[60, 20]",1.0,0.0,0,878,0.903,0.7239,0.3794
"[60, 60, 20]",1.0,0.0,0,426,0.9066,0.7403,0.3997
"[120, 60, 20]",1.0,0.0,0,375,0.9021,0.7362,0.3855
[40],1.0,0.0,0,965,0.898,0.6591,0.3139
"[40, 40]",1.0,0.0,0,842,0.9007,0.7226,0.3719
"[60, 40]",1.0,0.0,0,693,0.9012,0.7102,0.3632
"[120, 60, 40]",1.0,0.0,0,456,0.9053,0.7649,0.4156
[20],1.0,0.1,0,984,0.8962,0.6454,0.2979
"[30, 20]",1.0,0.1,0,988,0.9016,0.7185,0.3712
"[60, 20]",1.0,0.1,0,922,0.9044,0.7295,0.3868
"[60, 60, 20]",1.0,0.1,0,840,0.9034,0.7591,0.4083
"[120, 60, 20]",1.0,0.1,0,509,0.9043,0.7533,0.4032
[40],1.0,0.1,0,983,0.8985,0.6658,0.3238
"[40, 40]",1.0,0.1,0,926,0.9039,0.7387,0.3919
"[60, 40]",1.0,0.1,0,717,0.9034,0.7147,0.3728
"[120, 60, 40]",1.0,0.1,0,530,0.9016,0.7582,0.4006
[20],1.0,0.2,0,993,0.8962,0.6438,0.2958
"[30, 20]",1.0,0.2,0,995,0.9025,0.7268,0.3778
"[60, 20]",1.0,0.2,0,941,0.9016,0.7295,0.3781
"[60, 60, 20]",1.0,0.2,0,823,0.903,0.7637,0.4083
"[120, 60, 20]",1.0,0.2,0,634,0.9034,0.7607,0.4065
[40],1.0,0.2,0,968,0.898,0.6655,0.3217
"[40, 40]",1.0,0.2,0,945,0.9034,0.7289,0.3833
"[60, 40]",1.0,0.2,0,835,0.903,0.7302,0.3836
"[120, 60, 40]",1.0,0.2,0,617,0.9053,0.7634,0.4149
[20],1.0,0.3,0,968,0.8967,0.644,0.2981
"[30, 20]",1.0,0.3,0,993,0.9025,0.7221,0.3763
"[60, 20]",1.0,0.3,0,985,0.9016,0.7342,0.3831
"[60, 60, 20]",1.0,0.3,0,788,0.9034,0.7575,0.4054
"[120, 60, 20]",1.0,0.3,0,904,0.9012,0.7659,0.4069
[40],1.0,0.3,0,944,0.8967,0.6584,0.3105
"[40, 40]",1.0,0.3,0,976,0.9035,0.7353,0.3881
"[60, 40]",1.0,0.3,0,998,0.9012,0.7324,0.3795
"[120, 60, 40]",1.0,0.3,0,981,0.9025,0.7697,0.4127
[20],1.0,0.4,0,992,0.8976,0.6509,0.3069
"[30, 20]",1.0,0.4,0,996,0.9012,0.715,0.3688
"[60, 20]",1.0,0.4,0,970,0.9021,0.7281,0.3796
"[60, 60, 20]",1.0,0.4,0,984,0.9007,0.7591,0.3999
"[120, 60, 20]",1.0,0.4,0,957,0.9007,0.7655,0.4046
[40],1.0,0.4,0,1000,0.898,0.6671,0.3218
"[40, 40]",1.0,0.4,0,975,0.903,0.7302,0.3829
"[60, 40]",1.0,0.4,0,844,0.903,0.7223,0.3769
"[120, 60, 40]",1.0,0.4,0,782,0.9044,0.7708,0.4193
[20],1.0,0.5,0,993,0.8962,0.6438,0.2966
"[30, 20]",1.0,0.5,0,1000,0.9007,0.7116,0.3642
"[60, 20]",1.0,0.5,0,905,0.9035,0.7163,0.375
"[60, 60, 20]",1.0,0.5,0,985,0.9021,0.7584,0.4023
"[120, 60, 20]",1.0,0.5,0,945,0.903,0.7684,0.4131
[40],1.0,0.5,0,908,0.898,0.6623,0.318
"[40, 40]",1.0,0.5,0,897,0.9048,0.7249,0.3857
"[60, 40]",1.0,0.5,0,874,0.9035,0.7258,0.3806
"[120, 60, 40]",1.0,0.5,0,902,0.9021,0.7679,0.411
[20],1.0,0.6,0,844,0.8962,0.628,0.2843
"[30, 20]",1.0,0.6,0,991,0.9016,0.7026,0.3604
"[60, 20]",1.0,0.6,0,985,0.8985,0.7023,0.3503
"[60, 60, 20]",1.0,0.6,0,899,0.9016,0.739,0.3865
"[120, 60, 20]",1.0,0.6,0,934,0.9025,0.7618,0.4086
[40],1.0,0.6,0,976,0.8958,0.6547,0.3041
"[40, 40]",1.0,0.6,0,964,0.9025,0.7142,0.3707
"[60, 40]",1.0,0.6,0,976,0.9034,0.7194,0.3761
"[120, 60, 40]",1.0,0.6,0,991,0.9021,0.7615,0.4054
[20],1.0,0.7,0,656,0.8971,0.611,0.2741
"[30, 20]",1.0,0.7,0,950,0.894,0.6441,0.2921
"[60, 20]",1.0,0.7,0,979,0.8989,0.6756,0.3319
"[60, 60, 20]",1.0,0.7,0,952,0.9012,0.7119,0.3646
"[120, 60, 20]",1.0,0.7,0,707,0.9025,0.711,0.3706
[40],1.0,0.7,0,985,0.8967,0.6456,0.2993
"[40, 40]",1.0,0.7,0,992,0.8998,0.692,0.3457
"[60, 40]",1.0,0.7,0,994,0.9012,0.6992,0.3562
"[120, 60, 40]",1.0,0.7,0,926,0.9012,0.742,0.3889
[20],1.0,0.8,0,644,0.8912,0.5665,0.2236
"[30, 20]",1.0,0.8,0,836,0.8804,0.5159,0.1486
"[60, 20]",1.0,0.8,0,991,0.8908,0.563,0.2217
"[60, 60, 20]",1.0,0.8,0,980,0.8818,0.5183,0.1518
"[120, 60, 20]",1.0,0.8,0,992,0.8867,0.5432,0.194
[40],1.0,0.8,0,612,0.8971,0.6062,0.2716
"[40, 40]",1.0,0.8,0,924,0.8926,0.6036,0.2523
"[60, 40]",1.0,0.8,0,980,0.8962,0.6422,0.2948
"[120, 60, 40]",1.0,0.8,0,997,0.8989,0.6852,0.3401
[20],1.0,0.9,0,50,0.838,0.5476,0.1708
"[30, 20]",1.0,0.9,0,34,0.618,0.5218,0.1295
"[60, 20]",1.0,0.9,0,30,0.5708,0.5292,0.1381
"[60, 60, 20]",1.0,0.9,0,25,0.3836,0.502,0.1354
"[120, 60, 20]",1.0,0.9,0,31,0.6333,0.5039,0.1304
[40],1.0,0.9,0,985,0.8899,0.5561,0.2121
"[40, 40]",1.0,0.9,0,17,0.4405,0.5062,0.1296
"[60, 40]",1.0,0.9,0,10,0.3897,0.5088,0.1372
"[120, 60, 40]",1.0,0.9,0,12,0.3682,0.5222,0.1308
[20],10.0,0.0,0,997,0.8944,0.6364,0.2851
"[30, 20]",10.0,0.0,0,947,0.9039,0.7228,0.3783
"[60, 20]",10.0,0.0,0,799,0.9043,0.7198,0.379
"[60, 60, 20]",10.0,0.0,0,504,0.9057,0.7509,0.4082
"[120, 60, 20]",10.0,0.0,0,491,0.9044,0.7518,0.4063
[40],10.0,0.0,0,983,0.898,0.6607,0.3159
"[40, 40]",10.0,0.0,0,699,0.9021,0.7059,0.3647
"[60, 40]",10.0,0.0,0,780,0.903,0.7222,0.3785
"[120, 60, 40]",10.0,0.0,0,433,0.903,0.7541,0.4008
[20],10.0,0.1,0,943,0.8967,0.6408,0.2967
"[30, 20]",10.0,0.1,0,999,0.903,0.7271,0.38
"[60, 20]",10.0,0.1,0,990,0.9012,0.7293,0.3778
"[60, 60, 20]",10.0,0.1,0,839,0.9012,0.7499,0.3946
"[120, 60, 20]",10.0,0.1,0,806,0.9021,0.7552,0.3992
[40],10.0,0.1,0,978,0.898,0.6639,0.3198
"[40, 40]",10.0,0.1,0,933,0.9043,0.7342,0.3896
"[60, 40]",10.0,0.1,0,962,0.9025,0.7346,0.3837
"[120, 60, 40]",10.0,0.1,0,637,0.9021,0.7647,0.4096
[20],10.0,0.2,0,901,0.8958,0.6373,0.29
"[30, 20]",10.0,0.2,0,1000,0.9043,0.7263,0.3847
"[60, 20]",10.0,0.2,0,931,0.9012,0.7292,0.3775
"[60, 60, 20]",10.0,0.2,0,1000,0.9044,0.7596,0.4101
"[120, 60, 20]",10.0,0.2,0,666,0.903,0.7621,0.4089
[40],10.0,0.2,0,995,0.8967,0.6584,0.3097
"[40, 40]",10.0,0.2,0,797,0.9034,0.7257,0.381
"[60, 40]",10.0,0.2,0,785,0.9039,0.734,0.3868
"[120, 60, 40]",10.0,0.2,0,798,0.9034,0.7639,0.4098
[20],10.0,0.3,0,931,0.8976,0.6446,0.3016
"[30, 20]",10.0,0.3,0,986,0.903,0.7223,0.3781
"[60, 20]",10.0,0.3,0,928,0.9048,0.7313,0.39
"[60, 60, 20]",10.0,0.3,0,739,0.903,0.7542,0.4018
"[120, 60, 20]",10.0,0.3,0,914,0.9021,0.7679,0.409
[40],10.0,0.3,0,938,0.8989,0.6645,0.3229
"[40, 40]",10.0,0.3,0,914,0.9044,0.7374,0.3923
"[60, 40]",10.0,0.3,0,966,0.9025,0.7348,0.3852
"[120, 60, 40]",10.0,0.3,0,875,0.9021,0.7663,0.4092
[20],10.0,0.4,0,981,0.8953,0.6433,0.2929
"[30, 20]",10.0,0.4,0,971,0.9035,0.7179,0.3768
"[60, 20]",10.0,0.4,0,1000,0.9025,0.7332,0.3845
"[60, 60, 20]",10.0,0.4,0,982,0.9003,0.7605,0.4002
"[120, 60, 20]",10.0,0.4,0,979,0.9007,0.7671,0.4061
[40],10.0,0.4,0,988,0.8976,0.6669,0.3195
"[40, 40]",10.0,0.4,0,998,0.9035,0.7353,0.3899
"[60, 40]",10.0,0.4,0,931,0.903,0.7334,0.3868
"[120, 60, 40]",10.0,0.4,0,979,0.9025,0.7666,0.4101
[20],10.0,0.5,0,987,0.8962,0.6406,0.2938
"[30, 20]",10.0,0.5,0,998,0.9016,0.7105,0.3646
"[60, 20]",10.0,0.5,0,987,0.903,0.724,0.3797
"[60, 60, 20]",10.0,0.5,0,967,0.9016,0.7564,0.4015
"[120, 60, 20]",10.0,0.5,0,855,0.903,0.7621,0.4076
[40],10.0,0.5,0,998,0.8989,0.6661,0.3245
"[40, 40]",10.0,0.5,0,971,0.9039,0.7276,0.3835
"[60, 40]",10.0,0.5,0,959,0.9016,0.7279,0.3781
"[120, 60, 40]",10.0,0.5,0,969,0.903,0.77,0.415
[20],10.0,0.6,0,975,0.8953,0.6338,0.2874
"[30, 20]",10.0,0.6,0,992,0.9012,0.704,0.3599
"[60, 20]",10.0,0.6,0,977,0.9039,0.7182,0.3787
"[60, 60, 20]",10.0,0.6,0,995,0.9012,0.7466,0.3924
"[120, 60, 20]",10.0,0.6,0,878,0.9026,0.7523,0.4015
[40],10.0,0.6,0,961,0.8976,0.6605,0.314
"[40, 40]",10.0,0.6,0,866,0.9016,0.701,0.3596
"[60, 40]",10.0,0.6,0,988,0.903,0.7224,0.3779
"[120, 60, 40]",10.0,0.6,0,835,0.9039,0.761,0.4117
[20],10.0,0.7,0,850,0.8976,0.6113,0.2758
"[30, 20]",10.0,0.7,0,995,0.8935,0.6295,0.2762
"[60, 20]",10.0,0.7,0,998,0.8994,0.6742,0.3319
"[60, 60, 20]",10.0,0.7,0,977,0.9021,0.7187,0.3719
"[120, 60, 20]",10.0,0.7,0,805,0.903,0.7161,0.3767
[40],10.0,0.7,0,998,0.8967,0.6457,0.2994
"[40, 40]",10.0,0.7,0,982,0.8994,0.6886,0.3434
"[60, 40]",10.0,0.7,0,933,0.9025,0.6983,0.3602
"[120, 60, 40]",10.0,0.7,0,948,0.9012,0.7436,0.3899
[20],10.0,0.8,0,663,0.8921,0.5686,0.2291
"[30, 20]",10.0,0.8,0,18,0.5052,0.5035,0.1295
"[60, 20]",10.0,0.8,0,921,0.8876,0.55,0.197
"[60, 60, 20]",10.0,0.8,0,938,0.88,0.514,0.1458
"[120, 60, 20]",10.0,0.8,0,993,0.8872,0.5434,0.1943
[40],10.0,0.8,0,615,0.8989,0.612,0.2826
"[40, 40]",10.0,0.8,0,997,0.8953,0.6179,0.2735
"[60, 40]",10.0,0.8,0,1000,0.8976,0.6462,0.3052
"[120, 60, 40]",10.0,0.8,0,1000,0.8998,0.6793,0.3393
[20],10.0,0.9,0,52,0.8781,0.5448,0.1684
"[30, 20]",10.0,0.9,0,21,0.1961,0.5069,0.1336
"[60, 20]",10.0,0.9,0,32,0.7175,0.5245,0.1386
"[60, 60, 20]",10.0,0.9,0,30,0.8202,0.5103,0.1358
"[120, 60, 20]",10.0,0.9,0,35,0.7256,0.509,0.1319
[40],10.0,0.9,0,929,0.889,0.5556,0.2072
"[40, 40]",10.0,0.9,0,26,0.8593,0.5004,0.1232
"[60, 40]",10.0,0.9,0,23,0.8279,0.5014,0.1364
"[120, 60, 40]",10.0,0.9,0,16,0.5384,0.5121,0.13
[20],100.0,0.0,0,952,0.8971,0.6411,0.2978
"[30, 20]",100.0,0.0,0,888,0.9044,0.7184,0.3797
"[60, 20]",100.0,0.0,0,948,0.9003,0.7191,0.3682
"[60, 60, 20]",100.0,0.0,0,579,0.9025,0.7539,0.4
"[120, 60, 20]",100.0,0.0,0,445,0.9012,0.7404,0.3855
[40],100.0,0.0,0,993,0.898,0.6591,0.315
"[40, 40]",100.0,0.0,0,878,0.903,0.7334,0.3848
"[60, 40]",100.0,0.0,0,829,0.9016,0.7215,0.3701
"[120, 60, 40]",100.0,0.0,0,434,0.9025,0.7507,0.3986
[20],100.0,0.1,0,965,0.8967,0.6408,0.2967
"[30, 20]",100.0,0.1,0,917,0.9048,0.7218,0.3835
"[60, 20]",100.0,0.1,0,904,0.9035,0.7305,0.385
"[60, 60, 20]",100.0,0.1,0,1000,0.9034,0.7622,0.4094
"[120, 60, 20]",100.0,0.1,0,579,0.9057,0.7652,0.417
[40],100.0,0.1,0,915,0.898,0.6591,0.3148
"[40, 40]",100.0,0.1,0,957,0.903,0.7334,0.3847
"[60, 40]",100.0,0.1,0,674,0.9039,0.718,0.3758
"[120, 60, 40]",100.0,0.1,0,840,0.9016,0.7613,0.4042
[20],100.0,0.2,0,950,0.8971,0.6427,0.2989
"[30, 20]",100.0,0.2,0,973,0.9025,0.7269,0.3789
"[60, 20]",100.0,0.2,0,975,0.9025,0.7364,0.3874
"[60, 60, 20]",100.0,0.2,0,918,0.9016,0.7582,0.3998
"[120, 60, 20]",100.0,0.2,0,807,0.9016,0.7549,0.4002
[40],100.0,0.2,0,988,0.8985,0.6674,0.3246
"[40, 40]",100.0,0.2,0,877,0.9021,0.7234,0.376
"[60, 40]",100.0,0.2,0,927,0.9021,0.7344,0.384
"[120, 60, 40]",100.0,0.2,0,846,0.903,0.77,0.4136
[20],100.0,0.3,0,967,0.8962,0.6422,0.2955
"[30, 20]",100.0,0.3,0,955,0.9021,0.7203,0.3715
"[60, 20]",100.0,0.3,0,976,0.9039,0.7371,0.3907
"[60, 60, 20]",100.0,0.3,0,806,0.9016,0.7612,0.4028
"[120, 60, 20]",100.0,0.3,0,999,0.903,0.7669,0.4118
[40],100.0,0.3,0,995,0.8971,0.6618,0.315
"[40, 40]",100.0,0.3,0,968,0.9039,0.7339,0.3887
"[60, 40]",100.0,0.3,0,991,0.9016,0.731,0.3795
"[120, 60, 40]",100.0,0.3,0,522,0.903,0.7541,0.4025
[20],100.0,0.4,0,985,0.8971,0.6491,0.3038
"[30, 20]",100.0,0.4,0,991,0.9025,0.7221,0.3781
"[60, 20]",100.0,0.4,0,907,0.9034,0.7257,0.381
"[60, 60, 20]",100.0,0.4,0,919,0.9021,0.7584,0.4027
"[120, 60, 20]",100.0,0.4,0,983,0.9012,0.7627,0.4044
[40],100.0,0.4,0,999,0.8989,0.6692,0.3279
"[40, 40]",100.0,0.4,0,955,0.9035,0.7321,0.3861
"[60, 40]",100.0,0.4,0,707,0.9044,0.7183,0.3794
"[120, 60, 40]",100.0,0.4,0,694,0.9016,0.7613,0.4051
[20],100.0,0.5,0,890,0.8971,0.6427,0.2989
"[30, 20]",100.0,0.5,0,998,0.9025,0.7142,0.37
"[60, 20]",100.0,0.5,0,988,0.903,0.7256,0.3797
"[60, 60, 20]",100.0,0.5,0,914,0.9026,0.7539,0.4021
"[120, 60, 20]",100.0,0.5,0,947,0.903,0.77,0.4141
[40],100.0,0.5,0,1000,0.8962,0.6565,0.3081
"[40, 40]",100.0,0.5,0,900,0.9025,0.7173,0.3726
"[60, 40]",100.0,0.5,0,936,0.9035,0.7289,0.3849
"[120, 60, 40]",100.0,0.5,0,766,0.903,0.7621,0.4084
[20],100.0,0.6,0,982,0.8953,0.6323,0.2856
"[30, 20]",100.0,0.6,0,993,0.8998,0.7,0.3512
"[60, 20]",100.0,0.6,0,986,0.903,0.7129,0.372
"[60, 60, 20]",100.0,0.6,0,976,0.9021,0.7489,0.3966
"[120, 60, 20]",100.0,0.6,0,908,0.9039,0.7579,0.4065
[40],100.0,0.6,0,998,0.898,0.6623,0.3169
"[40, 40]",100.0,0.6,0,966,0.9016,0.7137,0.367
"[60, 40]",100.0,0.6,0,977,0.9035,0.7211,0.3779
"[120, 60, 40]",100.0,0.6,0,861,0.9035,0.7608,0.4092
[20],100.0,0.7,0,472,0.898,0.6004,0.2713
"[30, 20]",100.0,0.7,0,824,0.8949,0.6302,0.2807
"[60, 20]",100.0,0.7,0,879,0.8989,0.6724,0.3275
"[60, 60, 20]",100.0,0.7,0,935,0.9021,0.7075,0.3667
"[120, 60, 20]",100.0,0.7,0,776,0.9034,0.7162,0.3771
[40],100.0,0.7,0,913,0.898,0.6464,0.3049
"[40, 40]",100.0,0.7,0,972,0.9007,0.6958,0.3537
"[60, 40]",100.0,0.7,0,983,0.9017,0.701,0.3589
"[120, 60, 40]",100.0,0.7,0,954,0.9021,0.7441,0.3916
[20],100.0,0.8,0,466,0.8912,0.5665,0.2231
"[30, 20]",100.0,0.8,0,985,0.8804,0.5159,0.1488
"[60, 20]",100.0,0.8,0,997,0.8912,0.5633,0.2249
"[60, 60, 20]",100.0,0.8,0,988,0.8822,0.5247,0.1626
"[120, 60, 20]",100.0,0.8,0,999,0.884,0.5339,0.1726
[40],100.0,0.8,0,615,0.8971,0.6062,0.272
"[40, 40]",100.0,0.8,0,906,0.8994,0.6187,0.2885
"[60, 40]",100.0,0.8,0,978,0.8967,0.6361,0.293
"[120, 60, 40]",100.0,0.8,0,974,0.8976,0.678,0.3327
[20],100.0,0.9,0,46,0.8546,0.5522,0.167
"[30, 20]",100.0,0.9,0,49,0.8777,0.5191,0.1411
"[60, 20]",100.0,0.9,0,21,0.3696,0.5148,0.1341
"[60, 60, 20]",100.0,0.9,0,27,0.5825,0.5212,0.131
"[120, 60, 20]",100.0,0.9,0,42,0.8705,0.5097,0.1268
[40],100.0,0.9,0,975,0.889,0.5524,0.2056
"[40, 40]",100.0,0.9,0,27,0.8352,0.514,0.1339
"[60, 40]",100.0,0.9,0,15,0.4399,0.5344,0.1457
"[120, 60, 40]",100.0,0.9,0,17,0.5162,0.5078,0.1349
[20],1000.0,0.0,0,999,0.8953,0.6401,0.2916
"[30, 20]",1000.0,0.0,0,988,0.9025,0.7221,0.3752
"[60, 20]",1000.0,0.0,0,795,0.903,0.7096,0.3675
"[60, 60, 20]",1000.0,0.0,0,657,0.9044,0.7581,0.407
"[120, 60, 20]",1000.0,0.0,0,528,0.9039,0.7562,0.4067
[40],1000.0,0.0,0,983,0.8967,0.6567,0.3082
"[40, 40]",1000.0,0.0,0,920,0.903,0.7334,0.3841
"[60, 40]",1000.0,0.0,0,778,0.9025,0.7253,0.3793
"[120, 60, 40]",1000.0,0.0,0,469,0.9043,0.7596,0.4092
[20],1000.0,0.1,0,949,0.8962,0.6391,0.2932
"[30, 20]",1000.0,0.1,0,996,0.9021,0.7138,0.3668
"[60, 20]",1000.0,0.1,0,787,0.9044,0.7169,0.3777
"[60, 60, 20]",1000.0,0.1,0,921,0.9039,0.7579,0.4064
"[120, 60, 20]",1000.0,0.1,0,883,0.903,0.7685,0.412
[40],1000.0,0.1,0,978,0.8985,0.6642,0.321
"[40, 40]",1000.0,0.1,0,935,0.903,0.727,0.3803
"[60, 40]",1000.0,0.1,0,988,0.9025,0.7378,0.3839
"[120, 60, 40]",1000.0,0.1,0,575,0.9057,0.77,0.4198
[20],1000.0,0.2,0,962,0.8971,0.6411,0.2987
"[30, 20]",1000.0,0.2,0,961,0.9034,0.7195,0.3763
"[60, 20]",1000.0,0.2,0,967,0.9021,0.7345,0.384
"[60, 60, 20]",1000.0,0.2,0,887,0.9043,0.7612,0.4091
"[120, 60, 20]",1000.0,0.2,0,626,0.9039,0.7626,0.4094
[40],1000.0,0.2,0,984,0.898,0.6592,0.3156
"[40, 40]",1000.0,0.2,0,971,0.9021,0.7344,0.385
"[60, 40]",1000.0,0.2,0,703,0.9044,0.7183,0.3794
"[120, 60, 40]",1000.0,0.2,0,583,0.903,0.7637,0.4102
[20],1000.0,0.3,0,998,0.8976,0.6477,0.3042
"[30, 20]",1000.0,0.3,0,982,0.9039,0.7229,0.3804
"[60, 20]",1000.0,0.3,0,909,0.9021,0.7281,0.3782
"[60, 60, 20]",1000.0,0.3,0,728,0.9016,0.755,0.3995
"[120, 60, 20]",1000.0,0.3,0,795,0.903,0.7652,0.4122
[40],1000.0,0.3,0,945,0.8976,0.6605,0.3156
"[40, 40]",1000.0,0.3,0,826,0.9048,0.7265,0.385
"[60, 40]",1000.0,0.3,0,689,0.9035,0.7179,0.3757
"[120, 60, 40]",1000.0,0.3,0,574,0.9039,0.7626,0.4115
[20],1000.0,0.4,0,986,0.8967,0.6472,0.3007
"[30, 20]",1000.0,0.4,0,994,0.9034,0.7226,0.3788
"[60, 20]",1000.0,0.4,0,986,0.903,0.7334,0.3839
"[60, 60, 20]",1000.0,0.4,0,952,0.9039,0.7674,0.4161
"[120, 60, 20]",1000.0,0.4,0,794,0.9007,0.7592,0.3994
[40],1000.0,0.4,0,1000,0.898,0.6655,0.3204
"[40, 40]",1000.0,0.4,0,1000,0.903,0.7366,0.3886
"[60, 40]",1000.0,0.4,0,971,0.9039,0.7387,0.3934
"[120, 60, 40]",1000.0,0.4,0,817,0.9025,0.7635,0.4099
[20],1000.0,0.5,0,999,0.8976,0.6525,0.3085
"[30, 20]",1000.0,0.5,0,1000,0.9016,0.7121,0.3655
"[60, 20]",1000.0,0.5,0,995,0.903,0.7255,0.3782
"[60, 60, 20]",1000.0,0.5,0,954,0.9025,0.757,0.4038
"[120, 60, 20]",1000.0,0.5,0,790,0.9016,0.755,0.3986
[40],1000.0,0.5,0,990,0.8976,0.6637,0.3171
"[40, 40]",1000.0,0.5,0,999,0.9021,0.7297,0.3795
"[60, 40]",1000.0,0.5,0,945,0.903,0.7302,0.3827
"[120, 60, 40]",1000.0,0.5,0,961,0.9025,0.7665,0.4113
[20],1000.0,0.6,0,830,0.8976,0.6335,0.2935
"[30, 20]",1000.0,0.6,0,990,0.9021,0.7028,0.3621
"[60, 20]",1000.0,0.6,0,995,0.9034,0.7227,0.3802
"[60, 60, 20]",1000.0,0.6,0,992,0.9021,0.752,0.3989
"[120, 60, 20]",1000.0,0.6,0,959,0.9021,0.7584,0.4039
[40],1000.0,0.6,0,906,0.8967,0.6552,0.3089
"[40, 40]",1000.0,0.6,0,952,0.903,0.7177,0.3753
"[60, 40]",1000.0,0.6,0,981,0.9034,0.7211,0.3773
"[120, 60, 40]",1000.0,0.6,0,962,0.9034,0.764,0.4114
[20],1000.0,0.7,0,620,0.8976,0.6097,0.275
"[30, 20]",1000.0,0.7,0,993,0.8926,0.6465,0.29
"[60, 20]",1000.0,0.7,0,976,0.9007,0.6814,0.3416
"[60, 60, 20]",1000.0,0.7,0,924,0.9025,0.7158,0.3731
"[120, 60, 20]",1000.0,0.7,0,788,0.9025,0.7094,0.3672
[40],1000.0,0.7,0,997,0.8962,0.6454,0.2982
"[40, 40]",1000.0,0.7,0,943,0.9016,0.6963,0.3569
"[60, 40]",1000.0,0.7,0,972,0.9021,0.7013,0.3609
"[120, 60, 40]",1000.0,0.7,0,978,0.9012,0.7451,0.3899
[20],1000.0,0.8,0,658,0.8903,0.5612,0.2161
"[30, 20]",1000.0,0.8,0,983,0.8804,0.5143,0.1483
"[60, 20]",1000.0,0.8,0,979,0.8872,0.545,0.1931
"[60, 60, 20]",1000.0,0.8,0,997,0.8795,0.5122,0.1426
"[120, 60, 20]",1000.0,0.8,0,970,0.8836,0.5305,0.1697
[40],1000.0,0.8,0,629,0.8985,0.6086,0.2779
"[40, 40]",1000.0,0.8,0,845,0.9003,0.6159,0.2898
"[60, 40]",1000.0,0.8,0,952,0.8994,0.6488,0.311
"[120, 60, 40]",1000.0,0.8,0,999,0.8989,0.6851,0.3394
[20],1000.0,0.9,0,51,0.8822,0.526,0.1596
"[30, 20]",1000.0,0.9,0,32,0.5525,0.5121,0.1338
"[60, 20]",1000.0,0.9,0,21,0.2826,0.5131,0.1356
"[60, 60, 20]",1000.0,0.9,0,27,0.8728,0.5193,0.1352
"[120, 60, 20]",1000.0,0.9,0,41,0.8786,0.5036,0.1285
[40],1000.0,0.9,0,890,0.8899,0.5593,0.2132
"[40, 40]",1000.0,0.9,0,23,0.7657,0.5085,0.1281
"[60, 40]",1000.0,0.9,0,18,0.5767,0.5135,0.1323
"[120, 60, 40]",1000.0,0.9,0,17,0.3987,0.5123,0.1305
